symbol,shortName,longName,marketCap,regularMarketPrice,currency,mcap_cr
HSCL.NS,HIMADRI SPECIALITY CHEM L,Himadri Speciality Chemical Limited,341521006592,676.85,INR,34152.1
LTTS.NS,L&T TECHNOLOGY SER. LTD.,L&T Technology Services Limited,338977456128,3195.3,INR,33897.7
SAILIFE.NS,SAI LIFE SCIENCES LIMITED,Sai Life Sciences Limited,337936121856,1590.9,INR,33793.6
ITCHOTELS.NS,ITC HOTELS LIMITED,ITC Hotels Limited,335998287872,161.3,INR,33599.8
SYRMA.NS,SYRMA SGS TECHNOLOGY LTD,Syrma SGS Technology Limited,332085460992,1724.0,INR,33208.5
UBL.NS,UNITED BREWERIES LTD,United Breweries Limited,331299651584,1253.0,INR,33130.0
CRISIL.NS,CRISIL LTD,CRISIL Limited,329545777152,4506.3,INR,32954.6
TATAINVEST.NS,TATA INVESTMENT CORP LTD,Tata Investment Corporation Limited,329021194240,650.3,INR,32902.1
KIMS.NS,KRISHNA INST OF MED SCI L,Krishna Institute of Medical Sciences Limited,327059079168,778.7,INR,32705.9
STARHEALTH.NS,STAR HEALTH & AL INS CO L,Star Health and Allied Insurance Company Limited,326799327232,555.4,INR,32679.9
PTCIL.NS,PTC INDUSTRIES LIMITED,PTC Industries Limited,325338300416,21700.0,INR,32533.8
DHOOTTRANS.NS,DHOOT TRANSMISSION LTD,Dhoot Transmission Limited,323595042816,1582.0,INR,32359.5
HFCL.NS,HFCL LIMITED,HFCL Limited,322120515584,210.5,INR,32212.1
AEGISVOPAK.NS,AEGIS VOPAK TERMINALS LTD,Aegis Vopak Terminals Limited,321151369216,289.85,INR,32115.1
REDINGTON.NS,REDINGTON LIMITED,Redington Limited,320019365888,409.35,INR,32001.9
LALPATHLAB.NS,DR. LAL PATH LABS LTD.,Dr. Lal PathLabs Limited,319027740672,1910.6,INR,31902.8
BLUESTARCO.NS,BLUE STAR LIMITED,Blue Star Limited,318257397760,1548.0,INR,31825.7
IREDA.NS,INDIAN RENEWABLE ENERGY,Indian Renewable Energy Development Agency Limited,317864542208,113.15,INR,31786.5
DALBHARAT.NS,DALMIA BHARAT LIMITED,Dalmia Bharat Limited,317261676544,1690.0,INR,31726.2
DELHIVERY.NS,DELHIVERY LIMITED,Delhivery Limited,315153219584,420.6,INR,31515.3
NUVAMA.NS,NUVAMA WEALTH MANAGE LTD,Nuvama Wealth Management Limited,315337310208,1709.0,INR,31533.7
KARURVYSYA.NS,KARUR VYSYA BANK LTD,The Karur Vysya Bank Limited,313200181248,324.0,INR,31320.0
KIRLOSENG.NS,KIRLOSKAR OIL ENG LTD,Kirloskar Oil Engines Limited,312576638976,2148.0,INR,31257.7
ESCORTS.NS,ESCORTS KUBOTA LIMITED,Escorts Kubota Limited,311014424576,2826.7,INR,31101.4
MANAPPURAM.NS,MANAPPURAM FINANCE LTD,Manappuram Finance Limited,311061151744,331.15,INR,31106.1
ACMESOLAR.NS,ACME SOLAR HOLDINGS LTD,ACME Solar Holdings Limited,309567520768,438.3,INR,30956.8
GODFRYPHLP.NS,GODFREY PHILLIPS INDIA LT,Godfrey Phillips India Limited,307752009728,1973.0,INR,30775.2
LICHSGFIN.NS,LIC HOUSING FINANCE LTD,LIC Housing Finance Limited,307292700672,558.65,INR,30729.3
IKS.NS,INVENTURUS KNOWLEDGE SO L,Inventurus Knowledge Solutions Limited,304144252928,1813.0,INR,30414.4
HEXT.NS,HEXAWARE TECHNOLOGIES LTD,Hexaware Technologies Limited,302029963264,495.3,INR,30203.0
SHYAMMETL.NS,SHYAM METALICS AND ENGY L,Shyam Metalics and Energy Limited,302123483136,1085.5,INR,30212.3
HONAUT.NS,HONEYWELL AUTOMATION IND,Honeywell Automation India Limited,298775314432,33770.0,INR,29877.5
UCOBANK.NS,UCO BANK,UCO Bank,297814523904,23.75,INR,29781.5
BANDHANBNK.NS,BANDHAN BANK LIMITED,Bandhan Bank Limited,296725020672,184.17,INR,29672.5
ABSLAMC.NS,ADIT BIRL SUN LIF AMC LTD,Aditya Birla Sun Life AMC Limited,292037394432,1009.2,INR,29203.7
NIACL.NS,THE NEW INDIA ASSU CO LTD,The New India Assurance Company Limited,290377596928,176.2,INR,29037.8
SCHNEIDER.NS,SCHNEIDER ELECTRIC INFRA,Schneider Electric Infrastructure Limited,288909426688,1208.3,INR,28890.9
SANSERA.NS,SANSERA ENGINEERING LTD,Sansera Engineering Limited,287714639872,4609.5,INR,28771.5
MRPL.NS,MRPL,Mangalore Refinery and Petrochemicals Limited,286199382016,163.3,INR,28619.9
TATATECH.NS,TATA TECHNOLOGIES LIMITED,Tata Technologies Limited,284642344960,701.0,INR,28464.2
RRKABEL.NS,R R KABEL LIMITED,R R Kabel Limited,283238793216,2504.2,INR,28323.9
PNBHOUSING.NS,PNB HOUSING FIN LTD.,PNB Housing Finance Limited,281511755776,1079.4,INR,28151.2
CENTRALBK.NS,CENTRAL BANK OF INDIA,Central Bank of India,281498583040,31.1,INR,28149.9
NEULANDLAB.NS,NEULAND LAB LTD.,Neuland Laboratories Limited,281487769600,21940.0,INR,28148.8
CRAFTSMAN.NS,CRAFTSMAN AUTOMATION LTD,Craftsman Automation Limited,278518530048,10649.0,INR,27851.9
PPLPHARMA.NS,PIRAMAL PHARMA LIMITED,Piramal Pharma Limited,278359900160,210.08,INR,27836.0
CDSL.NS,CENTRAL DEPO SER (I) LTD,Central Depository Services (India) Limited,276924989440,1325.0,INR,27692.5
RUBICON.NS,RUBICON RESEARCH LIMITED,Rubicon Research Limited,276620345344,1671.1,INR,27662.0
NETWEB.NS,NETWEB TECH INDIA LTD,Netweb Technologies India Limited,271170011136,4561.5,INR,27117.0
ZFCVINDIA.NS,ZF COM VE CTR SYS IND LTD,ZF Commercial Vehicle Control Systems India Limited,267590893568,2351.3,INR,26759.1
ACUTAAS.NS,ACUTAAS CHEMICALS LIMITED,Acutaas Chemicals Limited,266965352448,3260.8,INR,26696.5
ANGELONE.NS,ANGEL ONE LIMITED,Angel One Limited,264796372992,289.7,INR,26479.6
GRSE.NS,GARDEN REACH SHIP&ENG LTD,Garden Reach Shipbuilders & Engineers Limited,264156905472,2306.0,INR,26415.7
GABRIEL.NS,GABRIEL INDIA LTD,Gabriel India Limited,263899480064,1377.1,INR,26389.9
IIFL.NS,IIFL FINANCE LIMITED,IIFL Finance Limited,262488719360,617.2,INR,26248.9
CHOLAHLDNG.NS,CHOLAMANDALAM FIN HOL LTD,Cholamandalam Financial Holdings Limited,261949554688,1395.0,INR,26195.0
HATSUN.NS,HATSUN AGRO PRODUCT LTD.,Hatsun Agro Product Limited,259947233280,1167.0,INR,25994.7
TVSHLTD.NS,TVS HOLDINGS LIMITED,TVS Holdings Limited,251222032384,12417.0,INR,25122.2
APOLLOTYRE.NS,APOLLO TYRES LTD,Apollo Tyres Limited,250881753088,396.6,INR,25088.2
URBANCO.NS,URBAN COMPANY LIMITED,Urban Company Limited,248329175040,168.64,INR,24832.9
SUNDRMFAST.NS,SUNDRAM FASTENERS LTD,Sundram Fasteners Limited,247657283584,1178.6,INR,24765.7
DATAPATTNS.NS,DATA PATTERNS INDIA LTD,Data Patterns (India) Limited,246368665600,4400.7,INR,24636.9
CGCL.NS,CAPRI GLOBAL CAPITAL LTD,Capri Global Capital Limited,243809812480,253.4,INR,24381.0
ASAHIINDIA.NS,ASAHI INDIA GLASS LIMITED,Asahi India Glass Limited,243366264832,954.65,INR,24336.6
AMBER.NS,AMBER ENTERPRISES (I) LTD,Amber Enterprises India Limited,243171262464,6895.0,INR,24317.1
ITI.NS,ITI LTD,ITI Limited,242205409280,251.55,INR,24220.5
KAYNES.NS,KAYNES TECHNOLOGY IND LTD,Kaynes Technology India Limited,242343804928,3605.1,INR,24234.4
TIMKEN.NS,TIMKEN INDIA LTD.,Timken India Limited,242429984768,3223.0,INR,24243.0
SJVN.NS,SJVN LTD,SJVN Limited,241603805184,61.48,INR,24160.4
CARBORUNIV.NS,CARBORUNDUM UNIVERSAL LTD,Carborundum Universal Limited,241370316800,1267.0,INR,24137.0
JYOTICNC.NS,JYOTI CNC AUTOMATION LTD,Jyoti CNC Automation Limited,241204936704,1060.6,INR,24120.5
MILKYMIST.NS,MILKY MIST DAIRY FOOD L,Milky Mist Dairy Food Limited,240114155520,311.9,INR,24011.4
KPIL.NS,KALPATARU PROJECT INT LTD,Kalpataru Projects International Limited,239867117568,1404.6,INR,23986.7
METROBRAND.NS,METRO BRANDS LIMITED,Metro Brands Limited,239881601024,880.0,INR,23988.2
PFOCUS.NS,PRIME FOCUS LIMITED,Prime Focus Limited,240796893184,309.2,INR,24079.7
AWL.NS,AWL AGRI BUSINESS LIMITED,AWL Agri Business Limited,237771948032,184.06,INR,23777.2
BELRISE.NS,BELRISE INDUSTRIES LTD,Belrise Industries Limited,237058605056,245.11,INR,23705.9
GODIGIT.NS,GO DIGIT GENERAL INS LTD,Go Digit General Insurance Limited,234175594496,253.3,INR,23417.6
GRANULES.NS,GRANULES INDIA LIMITED,Granules India Limited,233935978496,857.6,INR,23393.6
ACC.NS,ACC LIMITED,ACC Limited,232123826176,1236.1,INR,23212.4
TDPOWERSYS.NS,TD POWER SYSTEMS LTD.,TD Power Systems Limited,231954857984,739.4,INR,23195.5
GILLETTE.NS,GILLETTE INDIA LTD,Gillette India Limited,228845977600,7023.0,INR,22884.6
MSUMI.NS,MOTHERSON SUMI WRNG IND L,Motherson Sumi Wiring India Limited,228062855168,34.39,INR,22806.3
PGHH.NS,P&G HYGIENE & HEALTH CARE,Procter & Gamble Hygiene and Health Care Limited,228101586944,7027.0,INR,22810.2
FORCEMOT.NS,FORCE MOTORS LIMITED,Force Motors Limited,227672637440,17279.0,INR,22767.3
AETHER.NS,AETHER INDUSTRIES LIMITED,Aether Industries Limited,223805685760,1686.2,INR,22380.6
HBLENGINE.NS,HBL ENGINEERING LTD,HBL Engineering Limited,222144036864,801.4,INR,22214.4
SUMICHEM.NS,SUMITOMO CHEM INDIA LTD,Sumitomo Chemical India Limited,222369415168,445.5,INR,22236.9
NBCC.NS,NBCC (INDIA) LIMITED,NBCC (India) Limited,222102011904,82.26,INR,22210.2
CUB.NS,CITY UNION BANK LTD,City Union Bank Limited,221559848960,223.62,INR,22156.0
ANANTRAJ.NS,ANANT RAJ LIMITED,Anant Raj Limited,221216358400,614.7,INR,22121.6
FINCABLES.NS,FINOLEX CABLES LTD,Finolex Cables Limited,220844408832,1444.0,INR,22084.4
EMMVEE.NS,EMMVEE PHOTOVOLTAIC PWR L,Emmvee Photovoltaic Power Limited,220304195584,318.2,INR,22030.4
GUJENERGY.NS,GUJARAT ENERGY LIMITED,Gujarat Energy Limited,220071428096,234.56,INR,22007.1
AFFLE.NS,AFFLE 3I LIMITED,Affle 3i Limited,219161018368,1557.2,INR,21916.1
GRINDWELL.NS,GRINDWELL NORTON LIMITED,Grindwell Norton Limited,217985548288,1968.8,INR,21798.6
DEEPAKNTR.NS,DEEPAK NITRITE LTD,Deepak Nitrite Limited,214955425792,1576.0,INR,21495.5
SHRIPISTON.NS,SPR AUTO TECHNOLOGIES LTD,SPR Auto Technologies Limited,213979873280,4613.0,INR,21398.0
CEMPRO.NS,CEMINDIA PROJECTS LIMITED,Cemindia Projects Limited,213669412864,1243.8,INR,21366.9
IRB.NS,IRB INFRA DEV LTD.,IRB Infrastructure Developers Limited,213055913984,17.64,INR,21305.6
CAPLIPOINT.NS,CAPLIN POINT LAB LTD.,Caplin Point Laboratories Limited,212680720384,2798.0,INR,21268.1
DIACABS.NS,DIAMOND POWER INFRA LTD,Diamond Power Infrastructure Limited,211119079424,353.0,INR,21111.9
MTARTECH.NS,MTAR TECHNOLOGIES LIMITED,MTAR Technologies Limited,209780424704,6820.0,INR,20978.0
CREDITACC.NS,CREDITACCESS GRAMEEN LTD,CreditAccess Grameen Limited,209763713024,1308.9,INR,20976.4
GESHIP.NS,THE GE SHPG.LTD,The Great Eastern Shipping Company Limited,209647419392,1487.0,INR,20964.7
WELSPUNLIV.NS,WELSPUN LIVING LIMITED,Welspun Living Limited,207946366976,220.88,INR,20794.6
SAGILITY.NS,SAGILITY LIMITED,Sagility Limited,207382855680,44.3,INR,20738.3
TENNIND.NS,TENNECO CLEAN AIR INDIA L,Tenneco Clean Air India Limited,206625243136,511.95,INR,20662.5
ESDS.NS,ESDS SOFTWARE SOLUTION L,,206349910016,1760.5,INR,20635.0
KIOCL.NS,KIOCL LIMITED,KIOCL Limited,206301118464,339.45,INR,20630.1
RAMCOCEM.NS,THE RAMCO CEMENTS LIMITED,The Ramco Cements Limited,205609828352,870.15,INR,20561.0
PINELABS.NS,PINE LABS LIMITED,Pine Labs Limited,204552208384,177.14,INR,20455.2
CHENNPETRO.NS,CHENNAI PETROLEUM CORP LT,Chennai Petroleum Corporation Limited,204127748096,1370.8,INR,20412.8
IGL.NS,INDRAPRASTHA GAS LTD,Indraprastha Gas Limited,202860216320,144.9,INR,20286.0
SUNTV.NS,SUN TV NETWORK LIMITED,Sun TV Network Limited,201042264064,510.15,INR,20104.2
LALITHAA.NS,LALITHAA JEWELLERY MART L,Lalithaa Jewellery Mart Limited,200907849728,358.95,INR,20090.8
SHILPAMED.NS,SHILPA MEDICARE LTD,Shilpa Medicare Limited,199786840064,1021.5,INR,19978.7
ABDL.NS,ALLIED BLEND N DISTILS L,Allied Blenders and Distillers Limited,199433338880,713.0,INR,19943.3
TATAELXSI.NS,TATA ELXSI LIMITED,Tata Elxsi Limited,198068994048,3179.3,INR,19806.9
CASTROLIND.NS,CASTROL INDIA LIMITED,Castrol India Limited,197824479232,200.0,INR,19782.4
IFCI.NS,IFCI LTD,IFCI Limited,197897371648,73.45,INR,19789.7
AADHARHFC.NS,AADHAR HOUSING FINANCE L,Aadhar Housing Finance Limited,195742547968,446.5,INR,19574.3
HAPPYFORGE.NS,HAPPY FORGINGS LIMITED,Happy Forgings Limited,194995011584,2065.6,INR,19499.5
BRIGADE.NS,BRIGADE ENTER. LTD,Brigade Enterprises Limited,194490613760,596.3,INR,19449.1
INOXINDIA.NS,INOX INDIA LIMITED,INOX India Limited,194364932096,2137.7,INR,19436.5
RATNAMANI.NS,RATNAMANI MET & TUB LTD.,Ratnamani Metals & Tubes Limited,193243643904,2757.0,INR,19324.4
KAJARIACER.NS,KAJARIA CERAMICS LTD,Kajaria Ceramics Limited,191997394944,1221.8,INR,19199.7
ELGIEQUIP.NS,ELGI EQUIPMENTS LTD,Elgi Equipments Limited,188246458368,597.15,INR,18824.6
CESC.NS,CESC LTD,CESC Limited,183790338048,138.65,INR,18379.0
EIHOTEL.NS,EIH LIMITED,EIH Limited,183200432128,292.95,INR,18320.0
PFIZER.NS,PFIZER LTD,Pfizer Limited,182807937024,3996.0,INR,18280.8
LMW.NS,LMW LIMITED,LMW Limited,182668623872,17099.0,INR,18266.9
TBOTEK.NS,TBO TEK LIMITED,TBO Tek Limited,180678508544,1692.0,INR,18067.9
THELEELA.NS,LEELA PALACES HOTEL LTD,Leela Palaces Hotels & Resorts Limited,180303872000,539.9,INR,18030.4
ONESOURCE.NS,ONESOURCE SPECL PHARMA L,OneSource Specialty Pharma Limited,180185513984,1571.3,INR,18018.6
FSL.NS,FIRSTSOURCE SOLU. LTD.,Firstsource Solutions Limited,179780861952,260.35,INR,17978.1
JINDALSAW.NS,JINDAL SAW LIMITED,Jindal Saw Limited,179330940928,281.25,INR,17933.1
ATUL.NS,ATUL LTD,Atul Ltd,178372886528,6058.5,INR,17837.3
AARTIIND.NS,AARTI INDUSTRIES LTD,Aarti Industries Limited,177054072832,488.1,INR,17705.4
AZAD.NS,AZAD ENGINEERING LIMITED,Azad Engineering Limited,175856091136,2723.0,INR,17585.6
SARDAEN.NS,SARDA ENERGY & MIN LTD,Sarda Energy & Minerals Limited,175151104000,497.05,INR,17515.1
CAMS.NS,COMPUTER AGE MNGT SER LTD,Computer Age Management Services Limited,175333687296,705.8,INR,17533.4
ERIS.NS,ERIS LIFESCIENCES LIMITED,Eris Lifesciences Limited,174949351424,1261.0,INR,17494.9
TRITURBINE.NS,TRIVENI TURBINE LIMITED,Triveni Turbine Limited,174271938560,548.2,INR,17427.2
ENGINERSIN.NS,ENGINEERS INDIA LTD,Engineers India Limited,175750660096,312.7,INR,17575.1
POLYMED.NS,POLY MEDICURE LIMITED,Poly Medicure Limited,174027505664,1716.9,INR,17402.8
ECLERX.NS,ECLERX SERVICES LTD,eClerx Services Limited,173513654272,1885.5,INR,17351.4
COHANCE.NS,COHANCE LIFESCIENCES LTD,Cohance Lifesciences Limited,172589662208,451.1,INR,17259.0
OLAELEC.NS,OLA ELECTRIC MOBILITY LTD,Ola Electric Mobility Limited,171886690304,38.9,INR,17188.7
DEEPAKFERT.NS,DEEPAK FERTILIZERS & PETR,Deepak Fertilisers And Petrochemicals Corporation Limited,171098652672,1354.0,INR,17109.9
GMDCLTD.NS,GUJARAT MINERAL DEV CORP,Gujarat Mineral Development Corporation Limited,170289004544,535.5,INR,17028.9
JUBLPHARMA.NS,JUBILANT PHARMOVA LTD,Jubilant Pharmova Limited,169822715904,1072.2,INR,16982.3
SHADOWFAX.NS,SHADOWFAX TECHNOLOGIES L,Shadowfax Technologies Limited,169741139968,289.3,INR,16974.1
BEML.NS,BEML LIMITED,BEML Limited,169493118976,2035.0,INR,16949.3
CHAMBLFERT.NS,CHAMBAL FERTILIZERS LTD,Chambal Fertilisers and Chemicals Limited,167412563968,417.85,INR,16741.3
APLLTD.NS,ALEMBIC PHARMA LTD,Alembic Pharmaceuticals Limited,167304708096,851.15,INR,16730.5
CHOICEIN.NS,CHOICE INTERNATIONAL LTD,Choice International Limited,167093501952,750.05,INR,16709.4
EMAMILTD.NS,EMAMI LIMITED,Emami Limited,166841483264,384.0,INR,16684.1
BAYERCROP.NS,BAYER CROPSCIENCE LTD,Bayer CropScience Limited,166735167488,3710.0,INR,16673.5
ALIVUS.NS,ALIVUS LIFE SCIENCES LTD,Alivus Life Sciences Limited,166895501312,1359.4,INR,16689.6
DEVYANI.NS,DEVYANI INTERNATIONAL LTD,Devyani International Limited,166274252800,134.86,INR,16627.4
SIGMAADV.NS,SIGMA ADVANCED SYSTEM LTD,Sigma Advanced Systems Limited,166546522112,945.0,INR,16654.7
ZYDUSWELL.NS,ZYDUS WELLNESS LIMITED,Zydus Wellness Limited,164489084928,517.0,INR,16448.9
ASTRAZEN.NS,ASTRAZENECA PHARMA IND LT,AstraZeneca Pharma India Limited,164000006144,6560.0,INR,16400.0
CLEANMAX.NS,CLEAN MAX ENVIRO EN SOL L,Clean Max Enviro Energy Solutions Limited,163593273344,1395.0,INR,16359.3
SPLPETRO.NS,SUPREME PETROCHEM LIMITED,Supreme Petrochem Limited,163163471872,867.7,INR,16316.3
TATACHEM.NS,TATA CHEMICALS LTD,Tata Chemicals Limited,162623651840,638.35,INR,16262.4
PARADEEP.NS,PARADEEP PHOSPHATES LTD,Paradeep Phosphates Limited,161354891264,155.37,INR,16135.5
VTL.NS,VARDHMAN TEXTILES LIMITED,Vardhman Textiles Limited,161151188992,556.7,INR,16115.1
AEQUS.NS,AEQUS LIMITED,Aequs Limited,160989347840,245.84,INR,16098.9
SAMMAANCAP.NS,SAMMAAN CAPITAL LIMITED,Sammaan Capital Limited,160885080064,140.06,INR,16088.5
J&KBANK.NS,J & K BANK LTD.,Jammu and Kashmir Bank Limited,160574439424,145.82,INR,16057.4
GRAPHITE.NS,GRAPHITE INDIA LTD,Graphite India Limited,159612092416,816.95,INR,15961.2
MINDACORP.NS,MINDA CORPORATION LTD,Minda Corporation Limited,159339331584,677.0,INR,15933.9
THANGAMAYL.NS,THANGAMAYIL JEWELLERY LTD,Thangamayil Jewellery Limited,158844665856,5110.5,INR,15884.5
AGARWALEYE.NS,DR AGARWALS HEALTH CARE L,Dr. Agarwal's Health Care Limited,158639898624,500.4,INR,15864.0
TRAVELFOOD.NS,TRAVEL FOOD SERVICES LTD,Travel Food Services Limited,158460477440,1203.1,INR,15846.0
NAVA.NS,NAVA LIMITED,Nava Limited,158329241600,558.85,INR,15832.9
USHAMART.NS,USHA MARTIN LTD.,Usha Martin Limited,156674834432,514.7,INR,15667.5
AVALON.NS,AVALON TECHNOLOGIES LTD,Avalon Technologies Limited,156451078144,2339.2,INR,15645.1
VIJAYA.NS,VIJAYA DIAGNOSTIC CEN LTD,Vijaya Diagnostic Centre Limited,156391735296,1518.4,INR,15639.2
JSWCEMENT.NS,JSW CEMENT LIMITED,JSW Cement Limited,155964850176,115.5,INR,15596.5
KFINTECH.NS,KFIN TECHNOLOGIES LIMITED,KFin Technologies Limited,155818246144,901.35,INR,15581.8
TEGA.NS,TEGA INDUSTRIES LIMITED,Tega Industries Limited,155709669376,2072.6,INR,15571.0
FINEORG.NS,FINE ORGANIC IND. LTD.,Fine Organic Industries Limited,155185463296,5061.5,INR,15518.5
ASTRAMICRO.NS,ASTRA MICROWAVE LTD,Astra Microwave Products Limited,154190692352,1624.0,INR,15419.1
PSB.NS,PUNJAB & SIND BANK,Punjab & Sind Bank,154045153280,21.71,INR,15404.5
GRWRHITECH.NS,GARWARE HI-TECH FILMS LTD,Garware Hi-Tech Films Limited,153508036608,6607.5,INR,15350.8
CENTURYPLY.NS,CENTURY PLYBOARDS (I) LTD,Century Plyboards (India) Limited,153388236800,690.4,INR,15338.8
NATCOPHARM.NS,NATCO PHARMA LTD.,NATCO Pharma Limited,153299501056,840.55,INR,15330.0
FIVESTAR.NS,FIVE-STAR BUS FIN LTD,Five-Star Business Finance Limited,152985141248,518.25,INR,15298.5
HONASA.NS,HONASA CONSUMER LIMITED,Honasa Consumer Limited,152497831936,467.75,INR,15249.8
SYNGENE.NS,SYNGENE INTERNATIONAL LTD,Syngene International Limited,152246829056,378.25,INR,15224.7
BASF.NS,BASF INDIA LTD,BASF India Limited,152252907520,3517.4,INR,15225.3
JNPR.NS,JUNIPER GREEN ENERGY LTD,Juniper Green Energy Limited,151581179904,266.4,INR,15158.1
LLOYDSENGG.NS,LLOYDS ENGG WORK LIMITED,Lloyds Engineering Works Limited,150988931072,97.44,INR,15098.9
CONCORDBIO.NS,CONCORD BIOTECH LIMITED,Concord Biotech Limited,151107649536,1444.4,INR,15110.8
MARKSANS.NS,MARKSANS PHARMA LIMITED,Marksans Pharma Limited,151243407360,333.75,INR,15124.3
DCMSHRIRAM.NS,DCM SHRIRAM LIMITED,DCM Shriram Limited,150596304896,972.5,INR,15059.6
GPIL.NS,GODAWARI POW & ISP LTD,Godawari Power & Ispat Limited,149578858496,229.86,INR,14957.9
MAHSCOOTER.NS,MAHARASHTRA SCOOTERS LTD,Maharashtra Scooters Ltd.,149131378688,13049.0,INR,14913.1
INDIACEM.NS,THE INDIA CEMENTS LIMITED,The India Cements Limited,148750467072,320.0,INR,14875.0
SEDEMAC.NS,SEDEMAC MECHATRONICS LTD,SEDEMAC Mechatronics Limited,148778221568,3368.5,INR,14877.8
JSWDULUX.NS,JSW DULUX LIMITED,JSW Dulux Limited,147641696256,3242.0,INR,14764.2
PGEL.NS,PG ELECTROPLAST LTD,PG Electroplast Limited,147330924544,514.25,INR,14733.1
INDGN.NS,INDEGENE LIMITED,Indegene Limited,147543048192,612.7,INR,14754.3
CIEINDIA.NS,CIE AUTOMOTIVE INDIA LTD,CIE Automotive India Limited,146737364992,386.8,INR,14673.7
APOLLO.NS,APOLLO MICRO SYSTEMS LTD,Apollo Micro Systems Limited,146577440768,394.45,INR,14657.7
LTFOODS.NS,LT FOODS LIMITED,LT Foods Limited,146401837056,421.6,INR,14640.2
ZENTEC.NS,ZEN TECHNOLOGIES LIMITED,Zen Technologies Limited,146030870528,1623.6,INR,14603.1
KANSAINER.NS,KANSAI NEROLAC PAINTS LTD,Kansai Nerolac Paints Limited,145512939520,179.9,INR,14551.3
SKFINDUS.NS,SKF IND (INDUSTRIAL) LTD,SKF India (Industrial) Limited,145031217152,2933.6,INR,14503.1
CARTRADE.NS,CARTRADE TECH LIMITED,CarTrade Tech Limited,145290444800,2988.6,INR,14529.0
NAZARA.NS,NAZARA TECHNOLOGIES LTD,Nazara Technologies Limited,145203527680,377.45,INR,14520.4
HORIZONIND.NS,HORIZON INDUSTRIAL PRKS L,Horizon Industrial Parks Limited,144635232256,50.17,INR,14463.5
ARE&M.NS,AMARA RAJA ENERGY MOB LTD,Amara Raja Energy & Mobility Limited,144837115904,791.35,INR,14483.7
ACE.NS,ACTION CONST EQUIP LTD,Action Construction Equipment Limited,144666492928,1215.4,INR,14466.6
ARVIND.NS,ARVIND LIMITED,Arvind Limited,144438951936,551.0,INR,14443.9
TI.NS,TILAKNAGAR INDUSTRIES LTD,Tilaknagar Industries Ltd.,144375742464,582.4,INR,14437.6
SHAILY.NS,SHAILY ENG PLASTICS LTD,Shaily Engineering Plastics Limited,142865842176,3106.1,INR,14286.6
NIVABUPA.NS,NIVA BUPA HEALTH INS CO L,Niva Bupa Health Insurance Company Limited,142607597568,77.1,INR,14260.8
BIKAJI.NS,BIKAJI FOODS INTERN LTD,Bikaji Foods International Limited,142794375168,569.5,INR,14279.4
MOLBIO.NS,MOLBIO DIAGNOSTICS LTD,Molbio Diagnostics Limited,142886076416,1239.9,INR,14288.6
BALRAMCHIN.NS,BALRAMPUR CHINI MILLS LTD,Balrampur Chini Mills Limited,142616723456,674.0,INR,14261.7
KSB.NS,KSB LIMITED,KSB Limited,142137835520,816.7,INR,14213.8
SWANDEF.NS,SWAN DEFENCE N HEVY IND L,Swan Defence and Heavy Industries Limited,141188169728,2680.0,INR,14118.8
BBOX.NS,BLACK BOX LIMITED,Black Box Limited,141022642176,794.05,INR,14102.3
CROMPTON.NS,CROMPT GREA CON ELEC LTD,Crompton Greaves Consumer Electricals Limited,140676087808,218.47,INR,14067.6
TMB.NS,TAMILNAD MERCA BANK LTD,Tamilnad Mercantile Bank Limited,139990597632,884.05,INR,13999.1
KIRLOSBROS.NS,KIRLOSKAR BROTHERS LTD,Kirloskar Brothers Limited,139958239232,1762.5,INR,13995.8
KPITTECH.NS,KPIT TECHNOLOGIES LIMITED,KPIT Technologies Limited,140006457344,514.3,INR,14000.6
IGIL.NS,INTL GEMOLOGICAL INST LTD,International Gemological Institute Limited,139933302784,323.8,INR,13993.3
CCL.NS,CCL PRODUCTS (I) LTD,CCL Products (India) Limited,139875893248,1049.0,INR,13987.6
PRIVISCL.NS,PRIVI SPECIALITY CHE LTD,Privi Speciality Chemicals Limited,139574951936,3573.1,INR,13957.5
PCJEWELLER.NS,PC JEWELLER LTD,PC Jeweller Limited,139172069376,14.19,INR,13917.2
CANHLIFE.NS,CANARA HSBC LIFE INS CO L,Canara HSBC Life Insurance Company Limited,139052875776,146.76,INR,13905.3
LUMAXTECH.NS,LUMAX AUTO TECH LTD,Lumax Auto Technologies Limited,139034902528,2039.9,INR,13903.5
RAINBOW.NS,RAINBOW CHILDRENS MED LTD,Rainbow Children's Medicare Limited,138154803200,1361.8,INR,13815.5
JBMA.NS,JBM AUTO LIMITED,JBM Auto Limited,138124476416,584.05,INR,13812.4
CEATLTD.NS,CEAT LIMITED,CEAT Limited,135346003968,3346.0,INR,13534.6
ABREL.NS,ADITYA BIRLA REAL EST LTD,Aditya Birla Real Estate Limited,135258808320,1223.2,INR,13525.9
ANURAS.NS,ANUPAM RASAYAN INDIA LTD,Anupam Rasayan India Ltd,134126493696,1178.1,INR,13412.6
E2E.NS,E2E NETWORKS LIMITED,E2E Networks Limited,132951793664,647.1,INR,13295.2
